original,paraphrase,sim,jaccard,edit_dist
"For its price and for what it is (a casual Italian restaurant), it's pretty good.\n\nNot too expensive (I don't know what other people think, but I'm from LA and $10-$15 a plate is a pretty good deal) and the pizza is not exceptional but definitely tasty.","For its price and for what it is (a casual Italian restaurant), it's pretty good. Not too expensive (I don't know what other people think, but $10-$15 a plate is a pretty good deal) and the pizza is definitely tasty.",0.9818853735923768,0.8421052631578947,40.0
"When you're nostalgic for Italy and Za's crappy excuse for Italian food won't cut it, Gino's is a pretty decent stop for it.\n\nI was here today (and I've been here a few times before this) and generally, here's the reasons where Gino's stops short of getting five stars:\n\n- The lighting is awful.","When you're nostalgic for Italy and Za's crappy excuse for Italian food won't cut it, Gino's is a pretty decent stop for it.",0.8649020195007324,0.4444444444444444,175.0
Do NOT buy the house red wine.,Do not buy red wine at home?,0.8186142444610596,0.4,17.0
Really disappointing food.,What is the most disappointing food you ever had?,0.7785853147506714,0.0909090909090909,29.0
Gino's is closing their doors later this month.,Gino's will close later this month.,0.9188182353973388,0.4,17.0
Old school supper club-y.,Old school supper club style.,0.8809813261032104,0.5,5.0
Went for lunch - service was slow.,"For lunch, service was slow.",0.9289172291755676,0.5,8.0
I grew up in Wisconsin.,I was born in Wisconsin and grew up there.,0.8915417790412903,0.4,26.0
This place is inconsistent.,This place has been inconsistent.,0.935486614704132,0.5,7.0
I'm a fan of this restaurant for what it is.,I'm a fan of this restaurant.,0.9308772087097168,0.4545454545454545,15.0
Went here last night with my wife.,Went out with my wife last night.,0.7726908326148987,0.4,23.0
A Madison tradition?\n\nI've experienced a few fish fries around the city and have to say that this one isn't the best.,What are some of the best Madison Fish Fry traditions?,0.7782163619995117,0.1153846153846153,92.0
Lousy steak.,What is a bad steak?,0.7658164501190186,0.0,13.0
"The Avenue Bar was a nice, pleasant place.",The Avenue Bar was a nice place to be.,0.9377825260162354,0.4166666666666667,10.0
The waitress was overwhelmed.,"The waitress was overwhelmed, he said.",0.919489085674286,0.4285714285714285,9.0
Been to a bar/restaurant before?,Have you ever been to a bar before?,0.848263680934906,0.4444444444444444,21.0
Never did get to taste the food.,Why never did I taste food?,0.7517499923706055,0.3,16.0
Great restaurant style pasta.,What are some great restaurant style pasta recipes?,0.8468530178070068,0.3333333333333333,24.0
Best GF pasta we have found...and we've tried many!,What is the best GF pasta recipe?,0.861203670501709,0.2307692307692307,40.0
Delmonico's is a nice take on a steak house.,Delmonico's is a good take on a steakhouse.,0.971056342124939,0.5,5.0
Unfortunately Johnny D's has gone downhill.,"Unfortunately, Johnny D's has gone down.",0.9368504285812378,0.5,5.0
The service here was outstanding.,The service was outstanding here.,0.973124086856842,0.4285714285714285,10.0
Yawn.\nEverything was fresh and the tasted fine.,"Everything was fresh and tasted fine, yawn.",0.8660856485366821,0.4,17.0
I go back and forth with this one.,I go back and forth on this.,0.7940006256103516,0.5,8.0
Man was I full after I ate at Johnny's.,"After eating at Johnny's, man was I full.",0.9685297012329102,0.4545454545454545,35.0
We arrived at JD's at 5PM last Saturday evening.,We arrived at JD's at 5 p.m. last night.,0.9485496878623962,0.4545454545454545,19.0
This was our first visit.,"This was our first visit, he said.",0.8275221586227417,0.5,9.0
One of my favorite restaurants in Madison.,What are some of the best restaurants in Madison?,0.876734733581543,0.2307692307692307,20.0
I like their bagels.,What do you like about bagels?,0.8370692133903503,0.1111111111111111,17.0
Not a good place to see live music.,Where is the best place to see live music?,0.7913274168968201,0.3076923076923077,16.0
This place is great.,This is a great place.,0.9237465858459472,0.2857142857142857,13.0
Brunch food is great.,Brunch food is really good.,0.9790971875190736,0.5,9.0
There are 2 reasons I love this place:\n\n1.,Why do I love this place?,0.7729166746139526,0.2727272727272727,23.0
"Big beers, peanuts and a decent breakfast?","What makes a good breakfast? Big beers, peanuts, and a decent breakfast.",0.8979030251502991,0.5,31.0
No longer $1 bloody mary's on weekend.,No more bloody mary's on weekends.,0.8675311207771301,0.4444444444444444,8.0
This is a cool breakfast spot.,This is a cool place for breakfast?,0.8245369791984558,0.4444444444444444,16.0
Don't order the walleye!,Why don't you order a Walleye?,0.8456311821937561,0.25,14.0
Awesome historic brick architecture.,Historical brick architecture is awesome.,0.9521414637565612,0.125,22.0
"In one word, FANTASTIC.\n\nOne of Madison's better restaurants in the Tribeca area (I still LAUGH OUT LOUD at Madison's attempt to be tres cool and call their TRIangle BEhind the CApitol Tribeca, but hell...","In one word, FANTASTIC. One of Madison's better restaurants in the Tribeca area (I still LAUGH out LOUD at Madison's attempt to be tres cool and call their TRIangle BEhind the CApitol Tribeca, but hell...).",0.9868428111076356,0.8787878787878788,9.0
Restaurant Magnus is experiencing a renaissance of sorts.,Restaurant Magnus has experienced a renaissance of some sort.,0.9829216599464417,0.4166666666666667,11.0
"I loved a lot of the styles...but the prices, my goodness!\n$48 for a polyester-blend cardigan?...You'd have to be born yesterday.\nAside from clothes they also have a lot of useless kitsch you could get for your friends as gifts if you have no idea what to get them.\n\nYou gotta REALLY look to find a deal.\n\nProbably never going there again.","I loved a lot of the styles...but the prices, my goodness! $48 for a polyester-blend cardigan?...You'd have to be born yesterday to find a deal.",0.9114691019058228,0.3469387755102041,202.0
Pretty decent coffee shop and its open until midnight on weekdays.\n\nThe coffee was good and the staff were nice.,"Pretty good coffee shop, and its open until midnight on weekdays.",0.8878517746925354,0.4736842105263157,55.0
"ERC has great coffee--a secret that has, unfortunately, gotten out!",ERC has great coffee -- a secret that has unfortunately gotten out!,0.9932134747505188,0.5,4.0
Only two benefits to this place (unless you are younger than 21): \n1.,Only two benefits to this place ( unless you are younger than 21): \n1.,1.0,0.8,1.0
Coffee was okay.,"Coffee was fine, he said.",0.8082502484321594,0.3333333333333333,12.0
Terrible customer service.,What is the worst customer service you have ever experienced?,0.7534592151641846,0.0833333333333333,42.0
This coffee is absolute shit.,This coffee is absolutely worthless.,0.757095456123352,0.4285714285714285,10.0
"Once upon a time, this was one of my favorite coffee shops.",This was once my favorite coffee shop.,0.9213610887527466,0.4615384615384615,24.0
Another coffee-shop on State street that I like!,Another coffee shop on State Street I like?,0.9161974191665648,0.4545454545454545,8.0
"Ok place, not a very good coffee.",Where is an ok place to drink coffee?,0.7859100699424744,0.0714285714285714,25.0
Drinks: Reasonably priced and delicious.,Reasonably priced and delicious drinks.,0.948875904083252,0.4285714285714285,15.0
I was really dissapointed by Espresso Royale.,I was disappointed with Espresso Royale.,0.9243168830871582,0.4444444444444444,13.0
I was on vacation at a cabin in WI with my boyfriend.,I was on vacation with my boyfriend in Wisconsin.,0.917026937007904,0.5,27.0
I miss the old ERC.,I miss ERC so much.,0.9162445068359376,0.25,10.0
Keep your eyes peeled for the daily special!,Daily Specials: Keep your eyes peeled!,0.7834426760673523,0.4,33.0
Check out the Wreck...these sandwiches are yummy delicious!!,Check out the Wreck...These sandwiches are yummy!,0.9850283861160278,0.6666666666666666,12.0
Now why hasn't Potbelly made it to the East and West Coasts yet?,Why hasn't Potbelly come to the East Coast?,0.873297393321991,0.4,25.0
I don't understand why people think this place is so amazing?,Why are people so obsessed with this place?,0.7800556421279907,0.2666666666666666,44.0
"I don't understand why people love it so much, I think they're just like a sandwich you could make in 2 minutes at your house.",Why do people love sandwiches so much?,0.7727138996124268,0.1481481481481481,97.0
I used to like potbelly alot.,I used to like the potbelly.,0.9261751174926758,0.5,9.0
"A great museum, in a town that seems full of them.",A great museum in a city full of them.,0.9170782566070556,0.5,15.0
The PRICE IS RIGHT!,"The price is right, right?",0.7863638401031494,0.5,20.0
What a hidden gem.,What is the hidden gem?,0.8337917327880859,0.2857142857142857,7.0
How can I say it?,How do you say it?,0.8512184619903564,0.4285714285714285,6.0
I visited this museum in 8/04.,"In 8/04, I visited this museum.",0.9769501686096193,0.5,17.0
I have been there three times over the course of 2 years.,I have been there three times in two years.,0.9725408554077148,0.5,17.0
"Not the best place in Madison by far, but Sunprint had decent healthy food.","Not the best place to eat in Madison, but Sunprint had good food.",0.9503395557403564,0.5,28.0
I frequent this place during the morning weekdays.,"During the morning, I frequent this place.",0.8565001487731934,0.5,38.0
"Overall, I was not impressed with my experience at Sunprint.","Overall, I was not impressed with Sunprint's experience.",0.9593555927276612,0.5,19.0
Takara is very uneven.,Takara's terrain is very uneven.,0.8911831974983215,0.5,10.0
safe place for sushi.,Where is the best place to eat sushi?,0.850837230682373,0.0909090909090909,21.0
"Been once, and only for the sushi.",Have you ever been to Japan and only for sushi?,0.775438666343689,0.3076923076923077,27.0
I probably eat lunch here 2-3 times a month.,I usually eat lunch 2-3 times a month here.,0.963224232196808,0.5,15.0
I LOVE Takara!,Why do I love Takara?,0.7567440271377563,0.3333333333333333,12.0
We ate here last weekend.,We ate last weekend here.,0.9918278455734252,0.4285714285714285,10.0
Nothing too special.,What is nothing too special?,0.7921732664108276,0.3333333333333333,10.0
"Sushi in Madison, WI.?","Where can I find good quality sushi in Madison, WI?",0.8702654838562012,0.2727272727272727,32.0
"This is the best sushi I have ever had.\nUnfortunately, not the best customer service.",This is the best sushi you have ever had?,0.8761595487594604,0.5,51.0
"Absolutely, the best Sushi in Madison.",What is the best sushi in Madison?,0.8938837647438049,0.4444444444444444,12.0
"Very small selection of rolls, very I competent staff.","Very small roll selection, very competent staff.",0.8912888765335083,0.4,16.0
"Maybe the experience would have been different if I dined in, but I won't waste my money to experiment.","I won't waste my money to experiment, maybe if I dined in.",0.770278811454773,0.45,78.0
Delivery took an hour and 40 minutes tonight.,The delivery took 40 minutes to take place.,0.902251958847046,0.3333333333333333,28.0
The sushi was good.,"The sushi was good, too.",0.9765844345092772,0.5,5.0
We had reservations for a party of 8.,Reservation was for a party of 8.,0.9020823240280152,0.5,11.0
